observer,orientation,reported,rt
5,172,13,1.51849328232493
5,148,148,0.882795643414283
5,99,104,2.22487533998719
5,32,34,1.4125964921659
5,45,58,1.04765815821156
5,179,37,0.882817412657459
5,105,96,0.835747956956766
5,75,60,0.823931612234446
5,32,36,1.04762083950845
5,65,61,1.35370074009188
5,117,119,1.29484790452625
5,105,99,1.28305861585977
5,157,153,1.09469122817973
5,17,31,0.835722455842188
5,140,150,1.05942287872676
5,61,59,0.800385377788189
5,46,50,0.411889613769745
5,24,35,1.05937654133959
5,98,119,0.929956840922387
5,87,84,1.88345089760696
5,107,115,0.835730230573972
5,165,160,1.11821755932033
5,132,152,1.5774020959434
5,100,96,1.36548847380618
5,161,157,0.74154529277439
5,106,107,1.17708345643405
5,66,53,0.941684864719718
5,4,27,1.37725226135444
5,69,65,1.50677645413816
5,29,49,1.10650974982127
5,57,70,1.45963173905693
5,175,162,1.61267915308781
5,105,123,0.906408118560648
5,42,105,1.01230521970501
5,159,141,1.50685233549666
5,92,82,1.89523676539102
5,45,48,1.30661231405247
5,164,142,1.21248459826165
5,43,50,2.73107024437195
5,146,128,1.14185864546744
5,102,111,1.57739525417855
5,156,146,1.03586793658178
5,104,105,1.22421853084961
5,97,100,1.36544711224633
5,81,65,1.40077330568602
5,115,115,1.24775667957874
5,87,70,1.83636620343896
5,112,113,1.04761555269579
5,8,19,1.0476345230345
5,157,141,0.812189593929361
5,96,106,0.835698198690807
5,91,88,2.6722447758475
5,40,47,0.965158327700919
5,152,134,1.43613712881051
5,86,60,1.17715125207178
5,145,139,1.0005293035756
5,172,171,0.706216922411841
5,62,62,2.00116931930097
5,115,118,0.918074255507236
5,95,107,1.73045821766937
5,148,139,1.43610416395677
5,2,0,2.09535487907851
5,44,44,1.13004541063856
5,12,25,1.54206874975353
5,29,40,1.08299803517002
5,101,115,1.44789905042489
5,176,152,1.25954783417546
5,21,35,1.23592727331561
5,93,93,1.29484448364383
5,146,144,0.882794399458362
5,32,40,1.93059654565877
5,156,159,0.976963165820052
5,84,80,1.00052961456458
5,46,51,1.28307447630868
5,67,80,1.49497752480966
5,100,114,1.27131566458775
5,32,55,1.62446502086823
5,43,60,1.38897251042363
5,29,49,1.62440593292558
5,83,75,0.988798169888469
5,80,74,1.63629722603582
5,73,77,2.08358735965885
5,177,162,1.09474658425097
5,137,136,1.47148820138318
5,107,114,1.51853153399134
5,168,151,1.22418898687829
5,149,123,0.812191459866881
5,32,56,0.823937832021329
5,158,139,1.01222622845671
5,129,118,1.22423190338668
5,17,42,1.27129669424539
5,13,46,0.800401860215061
5,39,44,0.482547287461784
5,119,114,0.87104305147659
5,177,4,0.812218826911703
5,117,123,1.34192793385591
5,159,149,1.42438391489486
5,28,39,0.835693222863483
5,44,44,0.72971557551864
5,88,79,1.27129607226743
5,45,43,1.07116365307593
5,58,66,0.97696098889719
5,123,115,0.600291832244693
5,106,101,1.58915717579657
5,65,80,0.929877227692486
5,90,93,1.64803240258334
5,94,98,1.36556497714628
5,111,114,1.51852562519707
5,178,159,0.941615514129808
5,136,130,0.635587859731459
5,129,129,1.41261141964787
5,136,117,0.906353073474747
5,148,129,0.882791911546519
5,19,36,0.706213501533057
5,119,115,1.03579143324532
5,120,120,1.22422195173203
5,89,78,1.85990373019013
5,111,110,1.63627016997998
5,77,66,1.53025489295032
5,79,62,1.58916121865695
5,46,46,0.835704418474052
5,148,148,1.55383937906663
5,4,31,1.27128083379648
5,39,54,1.01230615267559
5,41,48,1.07117640363504
5,5,174,1.83635656277329
5,42,59,0.647370306629455
5,158,152,1.18886621432466
5,133,137,0.941698237253149
5,60,62,1.14179489268645
5,92,96,2.14246476336848
5,114,112,1.33017067707988
5,91,99,2.64864318532636
5,109,109,1.71856599159219
5,99,105,1.28307540927563
5,71,64,0.812147921376891
5,177,158,1.34190181076701
5,129,123,0.882785380774294
5,138,156,1.01228065156101
5,160,121,1.22422599458878
5,171,152,1.71861761579567
5,93,97,1.04769951977141
5,123,120,0.847509256589547
5,178,179,1.63620081939371
5,177,179,1.83638455179971
5,40,44,1.47140423430392
5,54,52,1.61266609154336
5,63,74,2.11888494209052
5,69,68,1.45969860173136
5,0,0,1.98943507572039
5,24,27,1.65978343957977
5,47,45,1.05938898090608
5,25,27,2.11891013221612
5,25,36,1.08292775161681
5,161,151,0.68267721873417
5,100,105,0.918201450080232
5,92,118,1.98942014824206
5,91,91,1.29484914848217
5,95,82,1.85994913461036
5,134,129,1.90700926063437
5,121,125,1.64802400587723
5,19,26,1.47143999805849
5,86,81,2.10715443038498
5,37,45,2.28373999314499
5,158,149,1.33018249466841
5,40,46,1.58907289772833
5,175,157,1.35369949613596
5,42,42,1.97767470905455
5,38,52,2.23665747589985
5,153,144,1.47143595520174
5,85,83,1.45963640389527
5,8,166,1.47144030904747
5,8,38,0.741507974074921
5,138,129,1.25951175943192
5,101,107,2.42505347458791
5,21,28,0.776865577416174
5,8,19,1.70689145793585
5,122,124,0.847482511522685
5,173,156,1.28309624555186
5,177,167,1.30664061406787
5,27,39,1.4478760372258
5,40,51,0.882840736845537
5,32,40,0.96522208047827
5,88,93,1.02406776329735
5,98,100,0.847486865372048
5,162,149,0.765087795356521
5,105,116,1.22417188247346
5,32,31,1.18890539895801
5,65,74,2.0600265087196
5,89,89,1.5656100083761
5,41,37,0.906318242687121
5,58,52,1.28307012246296
5,126,131,1.47142227167569
5,64,51,0.859229194669751
5,30,28,0.988800346814969
5,107,114,1.63621574687568
5,162,164,0.953448652264342
5,39,32,0.929926985962084
5,88,76,0.894591462849348
5,64,63,1.4595937983795
5,58,53,1.14178556300976
5,28,25,1.09469900290787
5,7,11,1.17718048505412
5,51,45,1.07111887063365
5,129,128,2.0364980006525
5,98,107,1.57738188164876
5,63,49,1.65971595492738
6,45,49,2.38539936413235
6,150,129,0.517917715379667
6,101,87,1.38905670716588
6,80,81,1.3772623978798
6,19,15,2.0483696056134
6,179,1,2.46036774335403
6,9,16,1.80114130250558
6,28,25,1.58925891842784
6,46,44,1.55383400576409
6,168,163,0.835746422972306
6,19,27,0.729775841569904
6,120,88,1.33015109242911
6,136,107,2.37801874637103
6,174,0,1.90704284222818
6,62,88,1.00056073039877
6,23,3,1.43615650566994
6,43,37,1.96590211818
6,49,62,1.44794988196054
6,40,53,1.15358383852458
6,175,178,0.882821963588981
6,56,50,1.1771457112211
6,114,103,1.82465434842845
6,94,95,2.37799324448929
6,169,108,0.812189526252837
6,115,123,0.800469234623165
6,6,176,1.13008789752212
6,7,178,2.47213717275554
6,17,40,0.729763090629149
6,5,2,1.35379164776054
6,175,168,2.95487659732748
6,149,130,1.62457591459247
6,69,85,1.24777566056878
6,148,123,0.682701544947577
6,16,43,1.23597824129706
6,66,63,1.57740894040012
6,10,8,1.56562738205457
6,37,46,0.965245911224201
6,153,139,0.529568965329645
6,146,148,2.04839728448496
6,140,131,2.47218973151189
6,170,175,0.976991082738323
6,23,30,0.929891284234373
6,126,143,1.54211869011147
6,9,8,1.2477713065889
6,120,120,0.517913361399906
6,66,54,1.47149962571325
6,128,118,2.21315343518108
6,101,86,2.38981243366015
6,29,44,1.45967763755539
6,169,133,0.812154694414403
6,147,128,1.15358601551452
6,174,179,1.00057472533376
6,16,20,1.047623831073
6,27,35,1.16539183174723
6,50,30,1.44789452421742
6,59,62,1.41261826886398
6,21,29,1.80113974751271
6,127,121,1.3890091243868
6,160,152,1.47148842976526
6,124,126,1.51860097921008
6,54,59,1.96593819401255
6,170,157,1.29490531493411
6,15,39,1.17712891729889
6,72,64,1.4949815717805
6,71,45,0.988792855989914
6,95,93,1.78939613099146
6,126,123,1.08301764388125
6,148,118,2.24846856535441
6,104,128,2.01306256140288
6,131,131,1.36556418714758
6,159,141,2.47216982760415
6,56,40,0.929922073091575
6,72,39,1.1300633286362
6,127,123,1.0947426004891
6,77,64,1.38903991324378
6,73,85,1.61271536261347
6,147,129,2.1307381955055
6,44,45,1.34195908565175
6,25,24,0.871020190337276
6,38,29,0.470875140610133
6,97,111,1.58916406386788
6,114,123,1.23600032219451
6,62,45,1.61272189358306
6,174,9,1.34191305786521
6,176,4,1.55394783123597
6,126,124,2.35441395587372
6,70,65,1.31837264406931
6,135,124,0.435422238076171
6,90,83,0.906291469713778
6,134,133,1.48328522703991
6,142,135,1.29488852101213
6,119,133,1.00057783531952
6,87,88,1.08297410408318
6,107,80,0.718008278159687
6,58,53,0.447208150401366
6,51,55,0.871111934911823
6,88,85,1.61272158258453
6,48,68,1.00051408061518
6,128,118,2.80176298862148
6,120,129,1.68337703381394
6,146,135,0.965253997186664
6,6,14,0.906316971595515
6,149,154,1.07123297555017
6,104,96,0.529644537979038
6,30,44,0.576717901605662
6,110,100,0.553195836724626
6,160,132,1.78935010320492
6,107,92,1.09474975345597
6,31,28,0.541399972445333
6,17,13,1.51860408919583
6,161,133,1.88350367242651
6,124,125,0.90640094120613
6,176,178,0.670908168656979
6,50,50,0.765124248588563
6,78,73,0.388383084290808
6,47,60,0.788725929100337
6,161,138,1.23603702002424
6,153,159,0.458996550714801
6,162,149,0.847480709536967
6,61,40,0.682727668826374
6,120,136,1.00054424747532
6,177,175,2.50751263664893
6,62,74,3.87311352162624
6,25,39,0.458948656937309
6,172,144,0.988804673934965
6,156,118,2.260332849316
6,54,73,1.81288865100942
6,39,56,1.51854375547555
6,105,104,0.765105277676639
6,52,43,0.83573025104738
6,70,48,1.23600467617439
6,72,51,1.29493019481879
6,105,134,0.835738337009843
6,160,147,0.45908487430529
6,149,119,0.800394594969475
6,122,131,0.647401342705052
6,12,42,0.623856263930975
6,145,133,1.31840312192799
6,102,94,0.706217700856087
6,90,88,2.6722806052901
6,165,155,1.01241070842661
6,22,35,1.14187474284313
6,72,70,1.5420667533524
6,58,62,0.941701143448427
6,174,12,1.35372975904761
6,28,11,0.88279521771301
6,41,21,0.482591389258459
6,119,150,0.918143624731783
6,75,56,1.0123646806403
6,148,129,0.717966604353023
6,118,114,1.77756730086526
6,96,103,1.56566283588995
6,160,134,1.3302499899703
6,19,30,1.38905142019053
6,134,126,1.4714616838894
6,73,37,0.941732554302689
6,121,136,1.84813629449582
6,136,132,0.423681420541925
6,139,117,1.90703226827736
6,72,55,1.13007732357141
6,55,47,0.929939800009151
6,73,60,1.14185981491232
6,139,127,0.470776554067697
6,110,131,1.27138200605896
6,172,178,1.17714042424564
6,172,47,1.17709564045322
6,96,81,0.659142471238056
6,21,27,1.38906386013264
6,35,26,1.10656147866121
6,138,138,0.823988811515846
6,81,87,0.859260090892349
6,59,65,0.871072127096568
6,65,79,1.45965555665794
6,119,145,0.847461738625043
6,179,4,1.25955255393569
6,51,39,0.459028894565108
6,64,55,0.623813035131434
6,18,16,0.88282071959452
6,120,130,0.871147699745961
6,16,33,0.435486303779044
6,65,59,0.71796038438174
6,57,58,0.72977739656244
6,50,48,1.05930960186265
6,40,45,1.02412073710389
6,94,91,1.80116182841039
6,109,112,0.776897720971647
6,44,53,2.00129717498226
6,25,34,0.859288080762553
6,46,56,1.38909464898984
6,71,85,1.20080119448335
6,16,26,0.988736876249732
6,16,37,0.741554600928112
6,1,177,1.38905764016158
6,61,54,1.27133660026948
6,102,101,0.765047120946519
6,46,66,2.26017859403146
6,45,31,1.15356206862566
6,163,143,1.38906914710833
6,135,137,1.18889305972516
6,119,109,1.34197276958821
6,7,176,0.882849331461784
6,169,179,0.882882919305985
6,12,7,0.623844445985469
6,9,18,1.82460054567809
6,73,64,0.847565612143171
6,104,135,1.38910864392506
6,130,144,1.0829697501033
6,173,177,1.02410518717602
6,63,65,1.17711119038108
6,171,146,1.57746834112436
6,174,2,1.36549016949107
6,11,18,0.659144337229463
6,30,55,1.58925269845668
6,151,138,0.670880800784062
6,40,43,0.918203025456023
6,52,57,1.3654718205762
6,60,52,0.670923407586315
6,95,108,1.33022853106991
6,133,130,0.894675051602235
6,9,179,1.11829483223028
6,67,64,0.859302697694829
6,143,139,1.10652229284301
6,144,145,0.871044759223423
6,142,134,1.047680743809
6,142,128,1.57743537527745
6,131,127,0.98877450707505
6,2,176,0.929928604061388
6,144,160,0.470779975051755
6,95,98,1.24783475029449
6,100,90,1.02407128833329
6,71,53,0.576777924327189
6,58,55,0.977014718628652
6,172,1,0.647355936915801
6,137,157,0.647356247914331
6,91,93,0.647404141692277
6,87,87,0.776902696948355
6,61,38,0.929909322150479
6,21,28,0.918124653819632
6,45,41,1.25960324670041
6,21,35,0.776869731101215
6,16,41,0.988785392024511
6,162,141,0.623874301847081
6,30,34,0.694450137445756
6,142,139,1.83642688781561
6,152,133,0.470753851172731
6,157,153,0.435517403634776
6,13,44,0.482570552355355
6,53,45,2.36621510712803
6,160,134,0.706283321551382
6,167,160,0.976988594749855
6,30,37,0.482587035278812
6,18,31,0.835703505171296
6,146,144,1.10659102352429
6,77,74,0.894639908765384
6,44,49,0.612040806742698
6,111,96,1.565666567873
6,31,59,0.482576150329351
6,0,1,0.85927999480009
6,67,91,0.670904747672921
6,79,86,0.706246312723579
6,1,3,0.423713142394718
6,164,143,0.87106777311692
6,101,112,0.494369837618251
6,168,151,0.95353370555722
6,174,2,1.93061248988852
6,52,55,0.659145270225054
6,29,44,0.741473741303253
6,8,12,1.15363422029077
6,145,136,0.729822802351919
6,31,15,0.61200410891297
6,100,110,0.706292962507177
6,157,125,0.906348071451248
6,116,100,1.02410860816008
6,158,140,1.2006789720499
6,106,98,1.23607154086403
6,177,8,0.765083507777945
6,116,115,1.3301887232542
6,13,16,0.941667555603999
6,58,39,1.29484031623542
6,111,116,1.34196654961761
6,33,34,0.918152643690064
6,78,71,1.13002694180477
6,82,79,1.34202626134038
6,150,115,1.01232704981476
6,144,132,0.765171520369222
6,121,127,1.09470217067656
6,42,59,0.965262083149355
6,152,119,2.40152526132442
6,80,43,0.57676361839367
6,7,7,0.718019785106208
6,108,122,1.07119192374057
6,35,44,0.882799571692885
6,65,64,0.635593660480936
6,22,37,0.682713051894552
6,78,62,1.27129990243975
6,95,88,0.718068611879517
6,19,27,0.788673992341501
6,174,137,0.871076170077686
6,47,62,1.14181192113438
6,167,131,1.15363266529812
6,8,8,0.706228896804532
6,129,123,0.612010017885495
6,0,1,0.977020005604572
6,129,133,0.741555533923929
6,171,4,0.741535008019127
6,162,151,0.729741942726832
6,134,129,1.29487141609115
6,116,116,1.15355864764115
6,45,54,0.76502224106207
6,46,45,0.882813877626631
6,125,136,1.69518782602381
6,169,155,1.24777068459161
6,50,54,0.635615741378388
6,11,41,0.965209524392776
6,129,133,1.28310976165403
6,165,157,0.859286525769676
6,135,157,0.529650135953034
6,4,39,0.647357180910149
6,8,43,0.364822766587167
6,45,69,0.812202588192122
6,121,121,1.18888030878406
6,167,177,0.576711370635621
6,25,35,0.670943311493829
6,39,51,0.765095325722541
6,153,127,0.83576414989011
6,142,140,1.0593954374649
6,139,140,0.706242891739294
6,24,46,0.882860216411245
6,77,53,0.61206319863868
6,49,59,0.918158241664059
6,5,170,0.977023115589873
6,1,6,1.34202066336593
6,64,46,0.859294300733836
6,99,95,0.941738152276685
6,89,75,0.682709630909812
6,34,42,0.847540732258494
6,19,41,0.718018230113103
6,10,6,0.458987842755505
6,15,17,0.635621339352838
6,1,6,0.812208497164647
6,139,130,1.2595749458319
6,97,88,1.04767701182664
6,170,138,0.612045160722573
6,53,55,0.447224011328217
6,166,136,1.01235348469208
6,106,113,1.14185763792239
6,136,123,1.16545527545304
6,135,125,1.25955317593252
6,24,55,2.6487915062562
6,85,86,0.670966636385856
6,124,129,1.13007763456972
6,97,109,1.17710279342009
6,101,92,0.647374596829195
6,172,142,1.00060800217943
6,125,136,0.588494794972576
6,140,127,0.647362156886629
6,135,134,1.74222449182071
6,94,92,0.682665158116379
6,143,154,1.42437992330133
6,43,51,0.894610985899817
6,23,43,0.882823829580047
6,21,24,1.63628749826194
6,50,46,0.812218449118518
6,15,24,0.494302350931321
6,145,143,1.04764871095767
6,179,174,1.07118694776364
6,108,104,1.27139568999519
6,154,126,0.871079280062986
6,156,121,1.0122710700748
6,86,101,1.29487514807442
6,6,10,1.11831629113067
6,111,106,0.929881954277789
6,80,62,1.1183007412028
6,112,129,1.0123310927961
6,49,43,0.847536689277149
6,13,31,0.447310779925374
6,88,101,0.871041649238123
6,31,35,0.847526426324748
6,18,29,0.717937992485531
6,164,14,0.80044746472413
6,151,140,0.894606942918472
6,15,36,0.694450448444513
6,89,97,0.871021745329926
6,118,133,0.588470226086429
6,141,125,0.670907857658221
6,95,109,0.647360601893979
6,141,121,1.08298903201376
6,17,30,0.670970368368671
6,139,141,0.564937587254462
6,146,117,0.859303630690647
6,30,36,0.929959081919606
6,6,15,0.847434992749186
6,46,40,1.37731526763446
6,41,53,0.894627157824743
6,76,78,0.906370152349155
6,87,89,1.25951958808901
6,81,78,0.965334545813221
6,153,157,1.45966519761305
6,120,115,0.517890969503696
6,94,74,0.5884944839745
6,122,151,0.859273152831975
6,87,108,0.765102478689641
6,39,53,1.10652167084572
6,172,132,0.824035461299445
6,140,142,0.823879340023723
6,11,26,0.98877419607652
6,117,148,1.11826622036278
6,128,125,0.718014809129272
6,94,88,1.36549949944811
6,120,132,0.98883857277815
6,66,54,1.28310540767416
6,87,84,1.16542386459878
6,147,143,1.09474695446897
6,89,95,1.7422870025307
6,111,119,1.16535886590009
6,58,46,0.765093459731361
6,173,148,1.31842333683426
6,143,140,0.941751525214386
6,95,118,2.41328411677478
6,44,57,0.612008151894315
6,5,2,0.953439783992962
6,52,26,0.659181035059191
6,76,59,0.977054526444135
6,115,128,0.70626466163867
6,13,26,0.682697812964761
6,16,43,1.02406817834799
6,171,157,0.494267208094243
6,63,57,0.741540916991653
6,82,62,1.02409834520768
6,137,122,0.576786321288182
6,173,158,0.82397295058945
6,111,95,1.33024501399314
6,109,114,0.800428804810963
6,32,48,0.98871044137195
6,74,84,1.64805195168719
6,99,118,1.23599410222323
6,142,141,0.918122165831392
6,35,46,0.670839748974231
6,42,64,0.670933048541883
6,165,146,0.753338647261899
7,75,116,1.50243371920988
7,11,16,1.60099196099782
7,49,54,1.05939823645167
7,64,75,1.13011495439696
7,99,111,2.03663936202975
7,54,37,1.40083826551108
7,60,70,1.30664333348159
7,29,25,1.28311473763097
7,107,111,1.63631051215543
7,173,157,1.96590460616881
7,8,19,0.929958459922091
7,0,178,1.76578480952412
7,109,114,1.71867132708394
7,90,91,1.74226772061957
7,110,111,1.73042054157941
7,149,143,1.15369455401105
7,143,139,1.55388532052621
7,72,56,2.1896052464208
7,127,137,1.78930563041104
7,137,137,1.43617018960686
7,127,124,1.61277289734699
7,67,67,1.83641817985608
7,124,129,1.77756045889691
7,57,55,1.60090830238642
7,81,112,3.19028508926749
7,151,140,1.73045941639884
7,172,172,2.41331397263639
7,71,63,1.57741142838859
7,81,86,1.25953482701789
7,74,79,2.03655850240466
7,142,129,1.3655445942386
7,83,87,1.77749670419325
7,23,14,2.02484225375701
7,79,82,1.71869838395833
7,60,42,1.29490624793016
7,166,163,2.3897452579713
7,178,177,1.94237321133096
7,45,41,2.95488032931007
7,10,15,1.35376770087169
7,45,34,2.90774632096509
7,112,120,2.22491602261471
7,113,121,2.46043118705984
7,53,45,2.35443945775569
7,172,155,1.60099196099873
7,62,56,1.31840436592211
7,19,20,1.98953116656503
7,159,145,1.49506212040706
7,92,100,1.67161226939061
7,72,71,1.85997880855848
7,100,96,2.15424315546625
7,47,39,2.23670380093063
7,64,59,1.16542759658205
7,26,38,1.15355491565879
7,170,165,1.55386106263904
7,90,96,2.30733343928023
7,140,136,2.35444785471645
7,126,125,1.48319628145236
7,90,91,3.09616977286805
7,62,37,2.42506785211026
7,167,168,2.46037458532282
7,150,160,2.09542555332064
7,17,31,1.41259929795251
7,44,50,1.83645456668728
7,174,146,2.29562185561008
7,145,149,0.965271413105256
7,91,95,1.75408411080389
7,129,114,2.60169326274445
7,84,73,1.80112606357579
7,132,130,1.63625297742237
7,27,45,2.35448641853691
7,43,42,2.53102381658027
7,32,44,1.67164896721988
7,18,147,1.44793371003561
7,16,28,2.11901386089448
7,85,71,2.03650594364899
7,43,55,1.17720293495586
7,114,114,1.37729629672231
7,120,115,2.55459626322772
7,120,121,2.17779476520991
7,52,58,1.13006674962071
7,158,149,1.93063083880315
7,22,18,1.28310012069869
7,33,39,1.44797134086093
7,32,29,1.05942715931815
7,49,42,1.87173455402353
7,74,45,3.03724674221303
7,67,67,1.45970935940841
7,42,57,1.48325848116383
7,82,73,1.51858076430381
7,131,128,1.29488385603418
7,19,34,2.81364686549205
7,6,10,2.55455521141812
7,165,158,1.68337858880659
7,142,130,2.97845028796928
7,163,148,2.02481768487087
7,22,34,1.25957525683043
7,168,155,1.55386697161066
7,95,108,2.46041066115504
7,99,107,1.07116797685103
7,106,100,2.20131745208892
7,111,116,1.70687546280533
7,176,155,2.37797178558958
7,108,106,1.16532341206494
7,99,109,1.67157743755251
7,46,33,2.88421648111944
7,7,15,1.63623431750966
7,57,46,1.47150522368702
7,88,80,1.47143866999613
7,164,157,1.73047030134876
7,29,28,2.50747624981796
7,52,52,2.3426715833466
7,80,66,1.58913731799203
7,98,103,1.69519560098797
7,51,38,1.22424768671499
7,128,117,1.5420813702849
7,74,55,1.65980520916401
7,48,39,1.22428127455987
7,39,35,0.965209213394701
7,172,162,1.80112886256302
7,49,43,1.27132136133969
7,173,153,1.44792966705427
7,66,51,0.871082390049196
7,37,16,1.23605412494453
7,60,57,1.50680573692807
7,6,14,2.5545713833435
7,40,48,0.929909633149691
7,6,7,1.7186750590663
7,20,16,2.62517178782855
7,15,34,1.3538417185282
7,171,154,2.08361227312253
7,33,33,1.13000765989455
7,11,28,1.6599174796429
7,173,155,1.62452459982978
7,4,22,1.73048118629777
7,120,122,1.90711934787396
7,132,123,1.25959484973919
7,93,112,1.61274210848933
7,88,91,2.87245202769464
7,86,92,1.62453517378071
7,164,137,1.65982697906202
7,14,17,1.64799534994927
7,178,178,3.23747041237493
7,60,51,1.54206893034279
7,13,15,1.9071137498986
7,53,46,1.77759684572811
7,69,59,1.38901689935028
7,20,15,1.53034459573155
7,71,42,1.10654406274261
7,129,116,1.3184693646208
7,66,53,1.68342026261325
7,44,36,0.871075859078701
7,116,117,1.55387132559099
7,40,31,2.08365705691449
7,12,17,1.57747798207947
7,1,3,1.34199298449494
7,54,53,0.906345894461992
7,54,49,1.81289735896917
7,120,123,1.57739432346807
7,72,48,1.44797009686681
7,133,127,0.918145801721948
7,81,66,1.4361537066834
7,110,115,1.47150677868012
7,5,8,2.36617405531888
7,133,147,1.22429091551385
7,92,111,1.67163839326895
7,26,30,2.58992383334316
7,30,40,1.61268021977594
7,161,145,1.9188355965216
7,35,27,1.6951414872392
7,62,56,0.729799477459892
7,6,16,1.24757910948028
7,62,43,1.83641693586105
7,137,142,1.69511318637069
7,93,115,1.7069532124442
7,51,45,2.01300875865218
7,165,160,2.16605550266831
7,132,138,1.58917774780457
7,140,143,1.436159926654
7,159,157,1.31844541773171
7,147,146,1.69520182095857
7,39,41,1.89526812585063
7,6,19,1.6598636768922
7,49,46,2.2013696998456
7,155,159,1.75398925624359
7,125,139,2.20134419796432
7,116,113,2.01308526429693
7,121,130,1.34203185931347
7,118,125,1.78931651536004
7,160,155,2.75465852513935
7,85,56,1.81291632988086
7,47,60,1.88355498718829
7,178,171,2.38973561701641
7,157,149,1.88358577604504
7,138,143,2.37799946446012
7,15,23,2.15427923129846
7,149,152,1.89529113974459
7,122,140,1.47145515291959
7,15,24,2.14248927599238
7,54,47,1.15353905473239
7,155,151,2.17782679806169
7,170,171,1.08294269322869
7,52,33,2.4133233025932
7,54,51,1.25958209879809
7,76,60,1.58920045069863
7,24,21,0.859295544727502
7,178,173,1.28310571867223
7,138,145,1.08298094605107
7,99,108,1.65987051886077
7,109,109,0.753335848275128
7,178,171,1.53039839848134
7,141,128,1.15359814445765
7,85,73,1.58919734071424
7,84,70,1.29489816196747
7,109,122,1.34204616524767
7,157,165,1.8599452207136
7,164,149,1.81288398603101
7,149,151,0.812237420031124
7,118,131,1.43613784575609
7,160,152,1.00054020449443
7,163,164,0.941654493664828
7,44,38,1.18898449330118
7,97,105,1.1654440795046
7,176,167,1.14181098813879
7,58,43,1.48326439013636
7,53,47,1.58919423072803
7,27,13,1.50675908714493
7,34,21,1.43612447281885
7,151,162,0.941712650394948
7,174,174,0.823956467665994
7,96,116,1.58915597790565
7,133,127,1.80114347949529
7,101,118,1.56569020376355
7,129,138,1.57746336514811
7,158,152,1.24783475029471
7,50,154,1.47147039184892
7,161,145,1.11835578794762
7,46,44,1.51860533318995
7,164,161,1.45975445419936
7,34,24,1.41260365193193
7,94,104,1.45973486128969
7,24,31,1.56560778914536
7,146,154,1.22428314055014
7,42,32,2.16606700961438
7,161,154,1.25960573468819
7,113,133,1.65988295880288
7,62,36,2.68405749865724
7,76,62,1.67160947040338
7,60,59,1.63628314428297
7,52,54,1.31844572873069
7,22,23,1.63630211519467
7,171,161,0.988807472921508
7,37,47,2.23672650382559
7,51,56,1.25955908490505
7,39,27,1.50682066485933
7,107,117,2.11896285713101
7,28,25,1.20075547769557
7,76,49,1.6362352505048
7,63,68,1.0712270665781
7,132,141,1.16532496705713
7,178,169,1.30669464824314
7,59,44,1.88349807445229
7,162,152,3.13145442518362
7,8,19,1.73042085257748
7,118,127,2.64901884620213
7,136,129,1.48321120938272
7,61,45,0.92988786324986
7,132,130,1.98942480505866
7,84,58,1.08301204590771
7,108,69,1.53037289660097
7,140,137,1.36551193939067
7,79,47,1.49503724052192
7,133,137,1.44786249136541
7,165,157,1.20071193789772
7,88,65,1.35373318003167
7,162,151,1.34196157364022
7,165,168,1.7539985862004
7,7,25,1.60100284594773
7,165,168,1.9541765395752
7,144,145,1.14186105890622
7,173,158,1.1536606551681
7,48,30,2.17785416593415
7,115,65,1.00056384038453
7,50,43,1.43616676862257
7,81,68,0.823964553628684
7,114,108,1.53030789790228
7,38,41,0.97699201573414
7,96,117,1.11828830126069
7,132,143,1.44791225113477
7,108,121,2.03660266420047
7,7,13,1.80114441249134
7,118,124,1.80119137327347
7,112,115,1.35377205485111
7,54,53,1.98946336887911
7,1,17,2.03657996130551
7,144,159,0.847486307510735
7,170,168,1.78930749640222
7,119,136,2.02483758877861
7,170,158,0.988721948318926
7,160,168,1.21246301838346
7,43,18,1.28310665166828
7,168,162,0.729749095693478
7,165,165,1.29486301913039
7,52,51,1.10647595405771
7,78,77,1.22424861971103
7,37,47,1.23601680511729
7,0,12,1.51856303738623
7,58,52,0.988780727046105
7,1,13,1.14188656078841
7,163,151,1.17725020673606
7,15,21,1.33023195205442
7,24,29,1.38904551121777
7,13,4,2.54277085408648
7,93,112,1.74225434768141
7,95,114,1.20067928304888
7,70,49,1.05945888117003
7,103,125,1.63630895716324
7,44,53,1.14183244703872
7,151,149,0.823945271718003
7,93,108,1.02415059296527
7,15,30,1.37728727776448
7,0,8,1.49502697756998
7,130,135,1.36546000263115
7,139,141,0.941663512622654
7,111,109,0.941694612478386
7,160,158,1.9659599639117
7,126,137,1.3066747443354
7,9,30,1.31839410296925
7,162,160,2.00122066933727
7,28,29,1.16536850685588
7,1,179,1.07124572649082
7,178,6,1.76576677160756
7,28,39,0.871051912190524
7,163,154,1.25949968418081
7,153,147,1.13008292154518
7,91,93,1.67154105072132
7,162,158,1.33019556522231
7,164,159,1.17721475290091
7,37,36,1.53039217851074
7,40,47,1.63630056020247
7,113,129,1.05967720215813
7,154,135,0.91809821894185
7,89,86,1.91881724760697
7,123,134,1.17712767330522
7,167,153,1.89534152151009
7,51,34,1.42441662113197
7,160,144,1.58919671871627
7,147,150,1.75397743829853
7,82,63,1.05943742226918
7,6,10,1.29487110509308
7,71,72,1.17712456331901
7,123,136,1.61268177476904
7,51,43,1.48324324223449
